Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Flag,Temp (C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 06:00,2026,02,10,06:00,,-5.2,,-6.5,,91,,,,11,,12,,12.9,,99.48,,,,-10,,Snow
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 07:00,2026,02,10,07:00,,-4.5,,-5.7,,91,,,,13,,9,,8.1,,99.38,,,,-8,,Snow
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 08:00,2026,02,10,08:00,,-3.7,,-5,,91,,,,14,,13,,12.9,,99.32,,,,-9,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 09:00,2026,02,10,09:00,,-3,,-4.4,,90,,,,13,,15,,16.1,,99.12,,,,-8,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 10:00,2026,02,10,10:00,,-2.4,,-4.3,,87,,,,14,,19,,19.3,,98.96,,,,-8,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 11:00,2026,02,10,11:00,,-1.3,,-4,,82,,,,14,,14,,19.3,,98.88,,,,-6,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 12:00,2026,02,10,12:00,,-0.6,,-3.9,,79,,,,13,,7,,19.3,,98.67,,,,-3,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 13:00,2026,02,10,13:00,,0.3,,-4.5,,70,,,,15,,15,,19.3,,98.41,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 14:00,2026,02,10,14:00,,0.3,,-4.7,,69,,,,,,0,,19.3,,98.41,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 15:00,2026,02,10,15:00,,1.3,,-5.2,,62,,,,24,,4,,19.3,,98.4,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 16:00,2026,02,10,16:00,,1.9,,-5.1,,60,,,,28,,9,,19.3,,98.39,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 17:00,2026,02,10,17:00,,2,,-3.6,,67,,,,28,,15,,19.3,,98.43,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 18:00,2026,02,10,18:00,,1.6,,-3.6,,68,,,,28,,15,,24.1,,98.5,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 19:00,2026,02,10,19:00,,-0.1,,-5,,69,,,,29,,10,,24.1,,98.59,,,,-3,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 20:00,2026,02,10,20:00,,0.8,,-4,,71,,,,28,,14,,19.3,,98.67,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 21:00,2026,02,10,21:00,,0.6,,-3.8,,73,,,,28,,17,,19.3,,98.71,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 22:00,2026,02,10,22:00,,0.4,,-3.2,,77,,,,28,,13,,24.1,,98.72,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,10-02-2026 23:00,2026,02,10,23:00,,0.5,,-2.5,,80,,,,29,,23,,24.1,,98.73,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 00:00,2026,02,11,00:00,,0.5,,-2.3,,81,,,,27,,25,,24.1,,98.77,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 01:00,2026,02,11,01:00,,0.2,,-2.4,,83,,,,26,,19,,19.3,,98.78,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 02:00,2026,02,11,02:00,,-0.1,,-2.4,,85,,,,25,,13,,19.3,,98.79,,,,-4,,Snow
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 03:00,2026,02,11,03:00,,0.2,,-4,,73,,,,30,,30,,19.3,,98.79,,,,,,Snow
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 04:00,2026,02,11,04:00,,-0.3,,-5.1,,70,,,,30,,35,,24.1,,98.8,,,,-7,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 05:00,2026,02,11,05:00,,-0.8,,-5.2,,72,,,,29,,25,,24.1,,98.84,,,,-7,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 06:00,2026,02,11,06:00,,-1,,-5.4,,72,,,,28,,28,,19.3,,98.88,,,,-8,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 07:00,2026,02,11,07:00,,-1.4,,-5.2,,76,,,,27,,28,,24.1,,98.93,,,,-8,,Snow
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 08:00,2026,02,11,08:00,,-1.5,,-5.2,,76,,,,27,,30,,24.1,,98.99,,,,-8,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 09:00,2026,02,11,09:00,,-1.5,,-4.8,,78,,,,28,,30,,24.1,,99.01,,,,-8,,Snow
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 10:00,2026,02,11,10:00,,-0.9,,-5,,74,,,,27,,33,,24.1,,98.98,,,,-8,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 11:00,2026,02,11,11:00,,-0.3,,-4.4,,74,,,,28,,40,,24.1,,99,,,,-8,,Snow
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 12:00,2026,02,11,12:00,,-0.8,,-4.7,,75,,,,28,,39,,24.1,,99.03,,,,-8,,Snow
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 13:00,2026,02,11,13:00,,-1.2,,-4.6,,77,,,,28,,33,,19.3,,99.05,,,,-8,,Snow
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 14:00,2026,02,11,14:00,,-1.2,,-4.4,,79,,,,28,,34,,24.1,,99.06,,,,-8,,Snow
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 15:00,2026,02,11,15:00,,-0.4,,-6,,66,,,,29,,40,,24.1,,99.09,,,,-8,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 16:00,2026,02,11,16:00,,-0.9,,-6.4,,67,,,,30,,45,,24.1,,99.18,,,,-9,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 17:00,2026,02,11,17:00,,-1.4,,-6.8,,67,,,,30,,35,,24.1,,99.26,,,,-9,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 18:00,2026,02,11,18:00,,-2,,-7.1,,68,,,,32,,33,,24.1,,99.37,,,,-9,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 19:00,2026,02,11,19:00,,-2.2,,-7.1,,69,,,,31,,31,,24.1,,99.45,,,,-9,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 20:00,2026,02,11,20:00,,-2.3,,-7.9,,66,,,,30,,37,,24.1,,99.5,,,,-10,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 21:00,2026,02,11,21:00,,-2.5,,-8.3,,65,,,,30,,35,,24.1,,99.56,,,,-10,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 22:00,2026,02,11,22:00,,-2.7,,-8.2,,66,,,,31,,27,,24.1,,99.6,,,,-10,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,11-02-2026 23:00,2026,02,11,23:00,,-3.2,,-8.1,,69,,,,32,,25,,24.1,,99.61,,,,-10,,Snow
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 00:00,2026,02,12,00:00,,-3.8,,-7.7,,75,,,,35,,17,,24.1,,99.66,,,,-10,,Snow
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 01:00,2026,02,12,01:00,,-4.8,,-8.3,,76,,,,34,,23,,24.1,,99.71,,,,-12,,Snow
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 02:00,2026,02,12,02:00,,-5.7,,-9.7,,73,,,,33,,21,,24.1,,99.78,,,,-13,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 03:00,2026,02,12,03:00,,-6,,-9.1,,79,,,,32,,18,,24.1,,99.8,,,,-12,,Snow
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 04:00,2026,02,12,04:00,,-6.4,,-9.3,,80,,,,31,,19,,24.1,,99.81,,,,-13,,Snow
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 05:00,2026,02,12,05:00,,-6.7,,-9.7,,79,,,,28,,12,,24.1,,99.86,,,,-12,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 06:00,2026,02,12,06:00,,-6.8,,-10.1,,77,,,,31,,14,,24.1,,99.88,,,,-13,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 07:00,2026,02,12,07:00,,-6.6,,-10.2,,76,,,,32,,19,,24.1,,99.94,,,,-13,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 08:00,2026,02,12,08:00,,-6.8,,-10.5,,75,,,,30,,14,,19.3,,99.99,,,,-13,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 09:00,2026,02,12,09:00,,-6.8,,-10.6,,75,,,,32,,16,,24.1,,100.03,,,,-13,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 10:00,2026,02,12,10:00,,-6,,-10.1,,73,,,,31,,22,,24.1,,100.06,,,,-13,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 11:00,2026,02,12,11:00,,-5.2,,-10,,69,,,,35,,23,,24.1,,100.1,,,,-12,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 12:00,2026,02,12,12:00,,-4.4,,-9.9,,65,,,,34,,20,,24.1,,100.08,,,,-11,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 13:00,2026,02,12,13:00,,-3.8,,-9.7,,64,,,,31,,18,,24.1,,100.06,,,,-10,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 14:00,2026,02,12,14:00,,-3,,-9.7,,60,,,,31,,12,,24.1,,100.02,,,,-7,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 15:00,2026,02,12,15:00,,-2.9,,-9.7,,60,,,,35,,10,,24.1,,99.99,,,,-7,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 16:00,2026,02,12,16:00,,-3,,-9.7,,60,,,,34,,16,,24.1,,100,,,,-8,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 17:00,2026,02,12,17:00,,-3.8,,-9.4,,65,,,,36,,17,,24.1,,100.04,,,,-10,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 18:00,2026,02,12,18:00,,-5.4,,-10.7,,67,,,,36,,18,,24.1,,100.12,,,,-12,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 19:00,2026,02,12,19:00,,-6.3,,-11.2,,69,,,,34,,21,,24.1,,100.16,,,,-13,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 20:00,2026,02,12,20:00,,-7.2,,-11.4,,72,,,,34,,18,,24.1,,100.19,,,,-14,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 21:00,2026,02,12,21:00,,-8.1,,-11.6,,76,,,,34,,18,,24.1,,100.22,,,,-15,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 22:00,2026,02,12,22:00,,-9,,-12,,79,,,,31,,17,,24.1,,100.23,,,,-16,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,12-02-2026 23:00,2026,02,12,23:00,,-9.8,,-12.5,,81,,,,31,,14,,24.1,,100.23,,,,-16,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 00:00,2026,02,13,00:00,,-10.1,,-12.5,,83,,,,27,,11,,24.1,,100.24,,,,-16,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 01:00,2026,02,13,01:00,,-10.1,,-13,,79,,,,28,,12,,24.1,,100.23,,,,-16,,Clear
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 02:00,2026,02,13,02:00,,-13,,-15.8,,80,,,,27,,10,,24.1,,100.24,,,,-19,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 03:00,2026,02,13,03:00,,-11,,-13.5,,82,,,,30,,7,,24.1,,100.22,,,,-15,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 04:00,2026,02,13,04:00,,-11.6,,-13.8,,84,,,,31,,5,,24.1,,100.18,,,,-15,,Clear
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 05:00,2026,02,13,05:00,,-10.9,,-12.7,,87,,,,32,,4,,24.1,,100.17,,,,-13,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 06:00,2026,02,13,06:00,,-11.6,,-13.4,,86,,,,30,,7,,24.1,,100.23,,,,-16,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 07:00,2026,02,13,07:00,,-11.9,,-13.9,,86,,,,27,,3,,24.1,,100.23,,,,-14,,Clear
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 08:00,2026,02,13,08:00,,-10.9,,-12.6,,87,,,,,,0,,24.1,,100.23,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 09:00,2026,02,13,09:00,,-8.7,,-11.6,,79,,,,23,,13,,24.1,,100.26,,,,-15,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 10:00,2026,02,13,10:00,,-6.5,,-10.5,,74,,,,25,,14,,24.1,,100.22,,,,-12,,Clear
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 11:00,2026,02,13,11:00,,-4.3,,-9.9,,65,,,,27,,19,,24.1,,100.18,,,,-10,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 12:00,2026,02,13,12:00,,-3.5,,-9.6,,63,,,,24,,21,,24.1,,100.13,,,,-10,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 13:00,2026,02,13,13:00,,-2.3,,-10,,56,,,,25,,19,,24.1,,100.03,,,,-8,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 14:00,2026,02,13,14:00,,-1.7,,-10,,53,,,,23,,16,,24.1,,99.88,,,,-7,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 15:00,2026,02,13,15:00,,-1.2,,-9.8,,52,,,,21,,17,,24.1,,99.82,,,,-6,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 16:00,2026,02,13,16:00,,-1.2,,-8.9,,56,,,,21,,17,,24.1,,99.73,,,,-6,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 17:00,2026,02,13,17:00,,-1.2,,-8.8,,57,,,,22,,17,,24.1,,99.71,,,,-6,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 18:00,2026,02,13,18:00,,-1.2,,-7.4,,63,,,,20,,13,,24.1,,99.69,,,,-5,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 19:00,2026,02,13,19:00,,-1.2,,-6.6,,67,,,,22,,13,,12.9,,99.64,,,,-5,,Snow
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 20:00,2026,02,13,20:00,,-2.6,,-4.2,,89,,,,23,,19,,0.8,,99.61,,,,-8,,Moderate Snow
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 21:00,2026,02,13,21:00,,-2.3,,-4,,88,,,,23,,13,,19.3,,99.57,,,,-7,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 22:00,2026,02,13,22:00,,-1.6,,-4.1,,83,,,,23,,13,,19.3,,99.53,,,,-6,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,13-02-2026 23:00,2026,02,13,23:00,,-1.1,,-4,,81,,,,25,,18,,19.3,,99.51,,,,-6,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 00:00,2026,02,14,00:00,,-1,,-4.1,,80,,,,24,,12,,19.3,,99.47,,,,-5,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 01:00,2026,02,14,01:00,,-2.9,,-5.8,,80,,,,25,,16,,24.1,,99.43,,,,-8,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 02:00,2026,02,14,02:00,,-2.7,,-5,,85,,,,29,,9,,24.1,,99.48,,,,-6,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 03:00,2026,02,14,03:00,,-3.7,,-6.2,,83,,,,27,,9,,24.1,,99.51,,,,-7,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 04:00,2026,02,14,04:00,,-5.3,,-7.4,,85,,,,27,,15,,24.1,,99.51,,,,-11,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 05:00,2026,02,14,05:00,,-3,,-5.2,,84,,,,32,,14,,24.1,,99.52,,,,-8,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 06:00,2026,02,14,06:00,,-2.5,,-4.8,,84,,,,26,,12,,24.1,,99.58,,,,-7,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 07:00,2026,02,14,07:00,,-1.5,,-4.2,,82,,,,27,,14,,16.1,,99.61,,,,-6,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 08:00,2026,02,14,08:00,,-2.2,,-5,,81,,,,29,,10,,19.3,,99.62,,,,-6,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 09:00,2026,02,14,09:00,,-0.5,,-4.2,,76,,,,30,,12,,19.3,,99.69,,,,-4,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 10:00,2026,02,14,10:00,,1.1,,-3.6,,71,,,,35,,17,,24.1,,99.74,,,,,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 11:00,2026,02,14,11:00,,1.2,,-3.8,,69,,,,34,,10,,24.1,,99.8,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 12:00,2026,02,14,12:00,,1.3,,-4,,68,,,,32,,10,,24.1,,99.77,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 13:00,2026,02,14,13:00,,1.6,,-4,,66,,,,27,,8,,24.1,,99.75,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 14:00,2026,02,14,14:00,,1.6,,-4,,67,,,,36,,4,,24.1,,99.67,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 15:00,2026,02,14,15:00,,1.6,,-4,,66,,,,31,,4,,24.1,,99.71,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 16:00,2026,02,14,16:00,,1.8,,-3.7,,67,,,,28,,9,,24.1,,99.68,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 17:00,2026,02,14,17:00,,1.8,,-4,,65,,,,31,,8,,24.1,,99.64,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 18:00,2026,02,14,18:00,,0.5,,-4.2,,70,,,,23,,3,,24.1,,99.67,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 19:00,2026,02,14,19:00,,0.4,,-3,,78,,,,16,,5,,24.1,,99.72,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 20:00,2026,02,14,20:00,,-0.2,,-2.7,,83,,,,,,0,,24.1,,99.77,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 21:00,2026,02,14,21:00,,-0.4,,-2.9,,83,,,,,,0,,24.1,,99.72,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 22:00,2026,02,14,22:00,,-1,,-3.5,,84,,,,,,0,,24.1,,99.67,,,,,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,14-02-2026 23:00,2026,02,14,23:00,,-3.3,,-5.1,,87,,,,34,,3,,16.1,,99.65,,,,-5,,NA
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 00:00,2026,02,15,00:00,,-3.6,,-5.5,,86,,,,1,,10,,16.1,,99.63,,,,-8,,NA
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 01:00,2026,02,15,01:00,,-4.6,,-6.7,,85,,,,,,0,,16.1,,99.64,,,,,,Clear
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 02:00,2026,02,15,02:00,,-5.2,,-6.7,,89,,,,,,0,,12.9,,99.63,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 03:00,2026,02,15,03:00,,-5.3,,-6.7,,90,,,,2,,10,,16.1,,99.62,,,,-10,,NA
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 04:00,2026,02,15,04:00,,-5.8,,-7.2,,89,,,,3,,4,,12.9,,99.62,,,,-8,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 05:00,2026,02,15,05:00,,-3.4,,-4.8,,90,,,,10,,7,,16.1,,99.59,,,,-6,,NA
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 06:00,2026,02,15,06:00,,-0.8,,-3.4,,82,,,,10,,14,,19.3,,99.6,,,,-5,,NA
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 07:00,2026,02,15,07:00,,-1,,-3.8,,81,,,,9,,9,,24.1,,99.63,,,,-4,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 08:00,2026,02,15,08:00,,-1.1,,-3.9,,81,,,,9,,13,,24.1,,99.64,,,,-5,,NA
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 09:00,2026,02,15,09:00,,-0.4,,-3.7,,78,,,,11,,15,,24.1,,99.61,,,,-5,,NA
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 10:00,2026,02,15,10:00,,0,,-4.3,,73,,,,12,,14,,24.1,,99.6,,,,-4,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 11:00,2026,02,15,11:00,,-0.4,,-3.5,,80,,,,10,,17,,24.1,,99.6,,,,-5,,NA
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 12:00,2026,02,15,12:00,,-0.7,,-3.7,,80,,,,8,,16,,24.1,,99.56,,,,-5,,NA
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 13:00,2026,02,15,13:00,,-0.8,,-4,,79,,,,7,,17,,24.1,,99.47,,,,-6,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 14:00,2026,02,15,14:00,,0.1,,-3.8,,75,,,,6,,9,,24.1,,99.41,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 15:00,2026,02,15,15:00,,0.5,,-4.1,,72,,,,9,,15,,24.1,,99.36,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 16:00,2026,02,15,16:00,,0,,-4.2,,73,,,,10,,16,,24.1,,99.35,,,,-5,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 17:00,2026,02,15,17:00,,-0.4,,-4,,77,,,,9,,12,,24.1,,99.35,,,,-4,,NA
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 18:00,2026,02,15,18:00,,-0.7,,-3.8,,79,,,,9,,9,,24.1,,99.33,,,,-4,,NA
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 19:00,2026,02,15,19:00,,-1,,-4.3,,79,,,,5,,7,,24.1,,99.4,,,,-4,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 20:00,2026,02,15,20:00,,-0.8,,-4.1,,79,,,,8,,9,,24.1,,99.39,,,,-4,,NA
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 21:00,2026,02,15,21:00,,-0.6,,-4.3,,76,,,,7,,12,,24.1,,99.44,,,,-5,,NA
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 22:00,2026,02,15,22:00,,-0.7,,-4.6,,75,,,,10,,7,,24.1,,99.46,,,,-3,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,15-02-2026 23:00,2026,02,15,23:00,,-1.1,,-5.2,,74,,,,12,,9,,24.1,,99.42,,,,-4,,NA
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 00:00,2026,02,16,00:00,,-1.6,,-6,,72,,,,12,,11,,24.1,,99.4,,,,-5,,NA
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 01:00,2026,02,16,01:00,,-1.8,,-6,,73,,,,12,,8,,24.1,,99.43,,,,-5,,Clear
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 02:00,2026,02,16,02:00,,-2.2,,-6,,75,,,,12,,8,,24.1,,99.42,,,,-5,,NA
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 03:00,2026,02,16,03:00,,-2.4,,-5.8,,78,,,,15,,4,,24.1,,99.44,,,,-4,,NA
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 04:00,2026,02,16,04:00,,-3.5,,-6,,83,,,,,,0,,24.1,,99.47,,,,,,Clear
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 05:00,2026,02,16,05:00,,-6.9,,-9.1,,84,,,,29,,4,,24.1,,99.49,,,,-9,,NA
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 06:00,2026,02,16,06:00,,-6.6,,-8.3,,88,,,,32,,10,,24.1,,99.55,,,,-11,,NA
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 07:00,2026,02,16,07:00,,-5.1,,-6.6,,89,,,,,,0,,19.3,,99.58,,,,,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 08:00,2026,02,16,08:00,,-4.7,,-6.7,,86,,,,,,0,,19.3,,99.63,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 09:00,2026,02,16,09:00,,-2.4,,-4.9,,83,,,,32,,3,,19.3,,99.67,,,,-4,,NA
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 10:00,2026,02,16,10:00,,-1.1,,-4.1,,80,,,,15,,6,,19.3,,99.64,,,,-3,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 11:00,2026,02,16,11:00,,-0.4,,-3,,83,,,,17,,11,,12.9,,99.64,,,,-4,,NA
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 12:00,2026,02,16,12:00,,0.4,,-2.8,,79,,,,14,,10,,16.1,,99.58,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 13:00,2026,02,16,13:00,,0.9,,-2.3,,79,,,,19,,11,,12.9,,99.55,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 14:00,2026,02,16,14:00,,1.8,,-1.8,,77,,,,15,,8,,19.3,,99.49,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 15:00,2026,02,16,15:00,,1.7,,-1.8,,78,,,,13,,9,,12.9,,99.44,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 16:00,2026,02,16,16:00,,1.9,,-1.1,,80,,,,12,,8,,12.9,,99.43,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,16-02-2026 17:00,2026,02,16,17:00,,1.8,,-0.3,,85,,,,15,,10,,12.9,,99.43,,,,,,NA
